p_name,xlong,ylat
Alta VIII (partial),-118.220291,35.027294
Alta VIII (partial),-118.235489,35.007294
Alta VIII (partial),-118.22599,34.985893
Alta VIII (partial),-118.226585,35.004894
Alta VIII (partial),-118.23069,35.001194
Alta VIII (partial),-118.226891,34.983597
Alta VIII (partial),-118.231384,35.000095
Alta VIII (partial),-118.248291,34.992393
Alta VIII (partial),-118.232185,34.998997
Alta VIII (partial),-118.221786,35.026497
Alta VIII (partial),-118.243889,34.995995
Alta VIII (partial),-118.224586,35.006893
Alta VIII (partial),-118.224388,34.991196
Alta VIII (partial),-118.236191,35.006294
Alta VIII (partial),-118.224289,34.992496
Alta VIII (partial),-118.236885,35.005196
Alta VIII (partial),-118.228691,35.002995
Alta VIII (partial),-118.218689,35.028397
Alta VIII (partial),-118.232986,34.997993
Alta VIII (partial),-118.223991,34.994884
Alta VIII (partial),-118.224091,34.993694
Alta VIII (partial),-118.242287,34.998096
Alta VIII (partial),-118.243088,34.997093
Alta VIII (partial),-118.227585,34.982594
Alta X,-118.254036,35.08532
Alta X,-118.243286,35.091797
Alta X,-118.220337,35.098736
Alta X,-118.25209,35.089096
Alta X,-118.253052,35.086514
Alta X,-118.252708,35.08786
Alta X,-118.221596,35.097137
Alta X,-118.246796,35.096741
Alta X,-118.224792,35.111763
Alta X,-118.246002,35.085361
Alta X,-118.230858,35.101719
Alta X,-118.246635,35.084118
Alta X,-118.215683,35.109802
Alta X,-118.241791,35.095795
Alta X,-118.214989,35.112995
Alta X,-118.239914,35.098076
Alta X,-118.242081,35.094322
Alta X,-118.238991,35.099194
Alta X,-118.224152,35.113159
Alta X,-118.216164,35.106499
Alta X,-118.242546,35.092957
Alta X,-118.226273,35.108685
Alta X,-118.215599,35.111568
Alta X,-118.236885,35.100494
Alta X,-118.249435,35.094086
Alta X,-118.212418,35.100468
Alta X,-118.225487,35.110195
Alta X,-118.210579,35.103497
Alta X,-118.215881,35.108219
Alta X,-118.244965,35.087883
Alta X,-118.214264,35.097309
Alta X,-118.243858,35.090496
Alta X,-118.211388,35.101894
Alta X,-118.21888,35.101784
Alta X,-118.245483,35.08662
Alta X,-118.248405,35.095257
Alta X,-118.251457,35.090355
Alta X,-118.219345,35.100346
Alta X,-118.244415,35.089161
Alta X,-118.254822,35.084019
Alta X,-118.217766,35.103195
Alta X,-118.251045,35.091663
Alta X,-118.250092,35.092796
Alta X,-118.22905,35.104855
Alta X,-118.217064,35.104683
Alta X,-118.213585,35.099094
Alta X,-118.240677,35.096863
Alta X,-118.233673,35.10125
Alta XI,-118.373993,35.070839
Alta XI,-118.372093,35.10244
Alta XI,-118.380386,35.083195
Alta XI,-118.364792,35.096394
Alta XI,-118.382996,35.073517
Alta XI,-118.377388,35.068596
Alta XI,-118.377686,35.076195
Alta XI,-118.369087,35.105858
Alta XI,-118.383011,35.08033
Alta XI,-118.36657,35.091957
Alta XI,-118.386009,35.065582
Alta XI,-118.375885,35.099495
Alta XI,-118.363586,35.097702
Alta XI,-118.384087,35.092594
Alta XI,-118.36631,35.095543
Alta XI,-118.38459,35.090897
Alta XI,-118.390984,35.06789
Alta XI,-118.359886,35.108196
Alta XI,-118.384392,35.072395
Alta XI,-118.379585,35.075897
Alta XI,-118.362785,35.100895
Alta XI,-118.384987,35.089397
Alta XI,-118.367302,35.108242
Alta XI,-118.38549,35.084797
Alta XI,-118.36956,35.104313
Alta XI,-118.365288,35.092896
Alta XI,-118.3834,35.09729
Alta XI,-118.368286,35.107098
Alta XI,-118.386261,35.083561
Alta XI,-118.38739,35.064896
Alta XI,-118.37429,35.068596
Alta XI,-118.374634,35.100464
Alta XI,-118.367615,35.072414
Alta XI,-118.369766,35.072441
Alta XI,-118.384689,35.085995
Alta XI,-118.370583,35.103416
Alta XI,-118.381493,35.074551
Alta XI,-118.361923,35.106731
Alta XI,-118.380287,35.068497
Alta XI,-118.370384,35.087795
Alta XI,-118.390099,35.071014
Alta XI,-118.383652,35.093948
Alta XI,-118.384689,35.087498
Alta XI,-118.377159,35.098587
Alta XI,-118.383064,35.095341
Alta XI,-118.37532,35.092403
Alta XI,-118.381691,35.081394
Alta XI,-118.375229,35.094009
Alta XI,-118.385796,35.071819
Altech III,-116.585587,33.890797
Altech III,-116.584785,33.893696
Altech III,-116.585686,33.890194
Altech III,-116.58049,33.892895
Altech III,-116.585892,33.889595
Amadeus,-100.517616,33.014641
Amadeus,-100.527443,33.070862
Amadeus,-100.520638,33.030361
Amadeus,-100.562805,33.008827
Amadeus,-100.537987,33.085884
Amadeus,-100.497322,33.037949
Amadeus,-100.556808,32.893852
Amadeus,-100.565102,32.892357
Amadeus,-100.56575,32.896862
Amadeus,-100.578781,32.904091
Amadeus,-100.576866,32.888893
Amadeus,-100.533516,33.025146
Amadeus,-100.541466,32.99033
Amadeus,-100.522934,33.051708
Amadeus,-100.558319,33.032139
Amadeus,-100.568604,32.89082
Amadeus,-100.506714,33.042706
Amadeus,-100.523674,33.038712
Amadeus,-100.572357,32.889797
Amadeus,-100.536621,32.988766
Amadeus,-100.540649,33.091263
Amadeus,-100.560303,32.89323
Amadeus,-100.601463,32.879761
Amadeus,-100.580658,33.00531
Amadeus,-100.541222,33.030743
Amadeus,-100.498978,33.049362
Amadeus,-100.587402,32.875156
Amadeus,-100.528076,33.051914
Amadeus,-100.529419,33.036476
Amadeus,-100.571159,32.915676
Amadeus,-100.538445,33.038532
Amadeus,-100.590485,33.002434
Amadeus,-100.594597,32.873859
Amadeus,-100.504997,33.002205
Amadeus,-100.533592,33.036427
Amadeus,-100.564224,32.910919
Amadeus,-100.499001,33.001842
Amadeus,-100.588104,32.895813
Amadeus,-100.556107,33.019642
Amadeus,-100.507095,33.054939
Amadeus,-100.594116,32.90086
Amadeus,-100.525459,33.021782
Amadeus,-100.588982,32.882858
Amadeus,-100.577805,32.910175
Amadeus,-100.572586,33.007259
Amadeus,-100.55407,33.031841
Amadeus,-100.51255,33.007847
Amadeus,-100.532227,33.068638
Amadeus,-100.551399,33.02129
Amadeus,-100.585381,33.004391
Amadeus,-100.582954,32.904312
Amadeus,-100.520386,33.071487
Amadeus,-100.584991,32.892651
Amadeus,-100.544991,33.082012
Amadeus,-100.519203,33.021446
Amadeus,-100.570221,32.894642
Amadeus,-100.573753,32.908379
Amadeus,-100.58606,32.906448
Amadeus,-100.589005,32.908207
Amadeus,-100.518127,33.052578
Amadeus,-100.57486,32.918213
Amadeus,-100.57402,32.903206
Amadeus,-100.546936,33.027866
Amadeus,-100.581596,32.888031
Amadeus,-100.564026,32.984047
Amadeus,-100.529404,32.960987
Amadeus,-100.599556,32.872185
Amadeus,-100.51564,33.03854
Amadeus,-100.547035,32.996754
Amadeus,-100.52813,33.028889
Amadeus,-100.508728,33.012917
Amadeus,-100.545479,33.091476
Amadeus,-100.567993,32.913265
Amadeus,-100.598412,32.890045
Amadeus,-100.533318,32.964725
Amadeus,-100.591576,32.898556
Amadeus,-100.569756,32.987488
Amadeus,-100.549606,33.033524
Amadeus,-100.533676,33.044518
Amadeus,-100.543312,33.041176
Amadeus,-100.512436,33.055363
Amadeus,-100.515167,33.012295
Amadeus,-100.51091,33.043736
Amadeus,-100.568405,33.007042
Amadeus,-100.593864,32.886856
Amadeus,-100.529816,33.059471
Amadeus,-100.60215,32.894596
Amadeus,-100.556198,32.992615
Amadeus,-100.502502,33.040592
Amadeus,-100.532547,32.976101
Amadeus,-100.49897,33.059303
Amadeus,-100.560608,32.910275
Amadeus,-100.49427,33.031811
Amadeus,-100.562759,32.995575
Amadeus,-100.5438,33.05064
Amadeus,-100.549484,33.081413
Amazon Wind Farm (Fowler Ridge),-87.331146,40.634792
Amazon Wind Farm (Fowler Ridge),-87.348038,40.644691
Amazon Wind Farm (Fowler Ridge),-87.340141,40.626221
Amazon Wind Farm (Fowler Ridge),-87.356575,40.623741
Amazon Wind Farm (Fowler Ridge),-87.353996,40.648403
Amazon Wind Farm (Fowler Ridge),-87.336304,40.630211
Amazon Wind Farm (Fowler Ridge),-87.407257,40.648022
Amazon Wind Farm (Fowler Ridge),-87.336273,40.654373
Amazon Wind Farm (Fowler Ridge),-87.383957,40.641262
Amazon Wind Farm (Fowler Ridge),-87.413292,40.644073
Amazon Wind Farm (Fowler Ridge),-87.354095,40.633232
Amazon Wind Farm (Fowler Ridge),-87.372765,40.646511
Amazon Wind Farm (Fowler Ridge),-87.401451,40.617352
Amazon Wind Farm (Fowler Ridge),-87.406975,40.636101
Amazon Wind Farm (Fowler Ridge),-87.385582,40.658672
Amazon Wind Farm (Fowler Ridge),-87.377747,40.615753
Amazon Wind Farm (Fowler Ridge),-87.373405,40.631321
Amazon Wind Farm (Fowler Ridge),-87.384605,40.628933
Amazon Wind Farm (Fowler Ridge),-87.345055,40.640152
Amazon Wind Farm (Fowler Ridge),-87.408295,40.630741
Amazon Wind Farm (Fowler Ridge),-87.329536,40.630081
Amazon Wind Farm (Fowler Ridge),-87.378258,40.643833
Amazon Wind Farm (Fowler Ridge),-87.413803,40.635292
Amazon Wind Farm (Fowler Ridge),-87.364357,40.637543
Amazon Wind Farm (Fowler Ridge),-87.421127,40.611202
Amazon Wind Farm (Fowler Ridge),-87.401924,40.630093
Amazon Wind Farm (Fowler Ridge),-87.397331,40.612591
Amazon Wind Farm (Fowler Ridge),-87.407356,40.641781
Amazon Wind Farm (Fowler Ridge),-87.337502,40.634941
Amazon Wind Farm (Fowler Ridge),-87.334442,40.645782
Amazon Wind Farm (Fowler Ridge),-87.338196,40.642361
Amazon Wind Farm (Fowler Ridge),-87.395668,40.631054
Amazon Wind Farm (Fowler Ridge),-87.330772,40.641792
Amazon Wind Farm (Fowler Ridge),-87.394722,40.638103
Amazon Wind Farm (Fowler Ridge),-87.391983,40.663193
Amazon Wind Farm (Fowler Ridge),-87.351883,40.625763
Amazon Wind Farm (Fowler Ridge),-87.329018,40.646584
Amazon Wind Farm (Fowler Ridge),-87.392807,40.653023
Amazon Wind Farm (Fowler Ridge),-87.364853,40.626392
Amazon Wind Farm (Fowler Ridge),-87.410385,40.616611
Amazon Wind Farm (Fowler Ridge),-87.38887,40.632862
Amazon Wind Farm (Fowler Ridge),-87.414825,40.654613
Amazon Wind Farm (Fowler Ridge),-87.378456,40.627453
Amazon Wind Farm (Fowler Ridge),-87.401848,40.644554
Amazon Wind Farm (Fowler Ridge),-87.353363,40.642101
Amazon Wind Farm (Fowler Ridge),-87.366585,40.644733
Amazon Wind Farm (Fowler Ridge),-87.376602,40.651554
Amazon Wind Farm (Fowler Ridge),-87.388802,40.646141
Amazon Wind Farm (Fowler Ridge),-87.357956,40.638062
Amazon Wind Farm (Fowler Ridge),-87.400787,40.636204
Amazon Wind Farm (Fowler Ridge),-87.39502,40.643536
Amazon Wind Farm (Fowler Ridge),-87.391953,40.658272
Amazon Wind Farm (Fowler Ridge),-87.347626,40.630352
Amazon Wind Farm (Fowler Ridge),-87.388718,40.638969
Amazon Wind Farm (Fowler Ridge),-87.330612,40.654423
Amazon Wind Farm (Fowler Ridge),-87.408257,40.652973
Amazon Wind Farm (Fowler Ridge),-87.415108,40.629902
Amazon Wind Farm (Fowler Ridge),-87.415672,40.620213
Amazon Wind Farm (Fowler Ridge),-87.391151,40.616604
Amazon Wind Farm (Fowler Ridge),-87.405968,40.623802
Amazon Wind Farm (Fowler Ridge),-87.387505,40.624302
Amazon Wind Farm (Fowler Ridge),-87.392166,40.626904
Amazon Wind Farm (Fowler Ridge),-87.405403,40.658951
Amazon Wind Farm (Fowler Ridge),-87.372185,40.639122
Amazon Wind Farm (Fowler Ridge),-87.372314,40.626453
Amazon Wind Farm Texas,-101.037331,32.895557
Amazon Wind Farm Texas,-101.041336,32.89563
Amazon Wind Farm Texas,-100.982384,32.875961
Amazon Wind Farm Texas,-100.984406,32.939548
Amazon Wind Farm Texas,-100.971481,32.903702
Amazon Wind Farm Texas,-101.017914,32.905773
Amazon Wind Farm Texas,-100.940239,32.881641
Amazon Wind Farm Texas,-101.018547,32.916142
Amazon Wind Farm Texas,-100.967613,32.904522
Amazon Wind Farm Texas,-101.032295,32.907417
Amazon Wind Farm Texas,-100.952782,32.849342
Amazon Wind Farm Texas,-100.96608,32.891987
Amazon Wind Farm Texas,-101.039482,32.90556
Amazon Wind Farm Texas,-100.993645,32.917114
Amazon Wind Farm Texas,-100.960541,32.850758
Amazon Wind Farm Texas,-101.015892,32.924892
Amazon Wind Farm Texas,-100.977379,32.888756
Amazon Wind Farm Texas,-100.980507,32.938995
Amazon Wind Farm Texas,-100.989014,32.890209
Amazon Wind Farm Texas,-101.004074,32.920776
Amazon Wind Farm Texas,-100.972389,32.87886
Amazon Wind Farm Texas,-100.973076,32.889084
Amazon Wind Farm Texas,-100.99015,32.875717
Amazon Wind Farm Texas,-100.962425,32.893234
Amazon Wind Farm Texas,-101.044136,32.905231
Amazon Wind Farm Texas,-100.972382,32.922337
Amazon Wind Farm Texas,-100.976234,32.935978
Amazon Wind Farm Texas,-101.002609,32.876705
Amazon Wind Farm Texas,-101.014351,32.892345
Amazon Wind Farm Texas,-100.941849,32.899021
Amazon Wind Farm Texas,-100.985092,32.88966
Amazon Wind Farm Texas,-100.960648,32.881508
Amazon Wind Farm Texas,-100.972221,32.849129
Amazon Wind Farm Texas,-100.991554,32.859463
Amazon Wind Farm Texas,-100.986267,32.875816
Amazon Wind Farm Texas,-101.012993,32.881229
Amazon Wind Farm Texas,-101.012764,32.922092
Amazon Wind Farm Texas,-101.007446,32.899837
Amazon Wind Farm Texas,-100.997627,32.917217
Amazon Wind Farm Texas,-100.997139,32.859512
Amazon Wind Farm Texas,-100.995239,32.941696
Amazon Wind Farm Texas,-100.980736,32.904144
Amazon Wind Farm Texas,-100.993446,32.890575
Amazon Wind Farm Texas,-100.987602,32.859329
Amazon Wind Farm Texas,-100.953217,32.896111
Amazon Wind Farm Texas,-100.983894,32.861389
Amazon Wind Farm Texas,-101.025734,32.902565
Amazon Wind Farm Texas,-100.948944,32.907272
Amazon Wind Farm Texas,-100.973236,32.866287
Amazon Wind Farm Texas,-101.029778,32.88414
Amazon Wind Farm Texas,-100.96788,32.922215
Amazon Wind Farm Texas,-100.968582,32.878429
Amazon Wind Farm Texas,-100.968376,32.865883
Amazon Wind Farm Texas,-100.977142,32.903255
Amazon Wind Farm Texas,-100.997025,32.890354
Amazon Wind Farm Texas,-101.000771,32.890293
Amazon Wind Farm Texas,-100.98793,32.905922
Amazon Wind Farm Texas,-100.951309,32.864262
Amazon Wind Farm Texas,-101.023972,32.912586
Amazon Wind Farm Texas,-101.009224,32.921711
Amazon Wind Farm Texas,-101.018723,32.88121
Amazon Wind Farm Texas,-101.014015,32.905991
Amazon Wind Farm Texas,-100.99144,32.941532
Amazon Wind Farm Texas,-100.956474,32.907169
Amazon Wind Farm Texas,-100.964424,32.85054
Amazon Wind Farm Texas,-100.955353,32.865196
Amazon Wind Farm Texas,-100.945549,32.896908
Amazon Wind Farm Texas,-100.963905,32.905972
Amazon Wind Farm Texas,-100.949432,32.896324
Amazon Wind Farm Texas,-101.048569,32.904633
Amazon Wind Farm Texas,-100.936409,32.882423
Amazon Wind Farm Texas,-100.958847,32.894039
Amazon Wind Farm Texas,-101.04512,32.885857
Amazon Wind Farm Texas,-101.006561,32.875233
Amazon Wind Farm Texas,-101.004486,32.889423
Amazon Wind Farm Texas,-101.001038,32.859547
Amazon Wind Farm Texas,-100.960236,32.906822
Amazon Wind Farm Texas,-100.981201,32.889065
Amazon Wind Farm Texas,-100.955589,32.881855
Amazon Wind Farm Texas,-100.96447,32.865013
Amazon Wind Farm Texas,-101.021614,32.903126
Amazon Wind Farm Texas,-100.984337,32.905033
Amazon Wind Farm Texas,-101.033356,32.895531
Amazon Wind Farm Texas,-100.968338,32.849945
Amazon Wind Farm Texas,-100.951714,32.883224
Amazon Wind Farm Texas,-101.022186,32.88287
Amazon Wind Farm Texas,-100.944382,32.880993
Amazon Wind Farm Texas,-101.041435,32.884075
Amazon Wind Farm Texas,-100.945366,32.907822
Amazon Wind Farm Texas,-101.01796,32.893238
Amazon Wind Farm Texas,-100.987411,32.941666
Amazon Wind Farm Texas,-100.977913,32.865227
Amazon Wind Farm Texas,-101.035957,32.907593
Amazon Wind Farm Texas,-100.929276,32.877396
Amazon Wind Farm Texas,-100.932465,32.880547
Amazon Wind Farm Texas,-101.037598,32.884193
Amazon Wind Farm Texas,-101.029381,32.895973
Amazon Wind Farm Texas,-100.991447,32.906826
Amazon Wind Farm Texas,-100.947884,32.882416
Amazon Wind Farm Texas,-100.941032,32.910622
Amazon Wind Farm Texas,-100.998253,32.877815
Amazon Wind Farm Texas,-101.048973,32.886017
Amazon Wind Farm Texas,-101.025856,32.884121
Amazon Wind Farm Texas,-100.952705,32.907265
Amazon Wind Farm Texas,-101.028061,32.911335
Amazon Wind Farm Texas,-100.959305,32.867405
Amazon Wind Farm Texas,-100.956749,32.850735
Amazon Wind Farm Texas,-101.020157,32.928543
Amazon Wind Farm Texas,-100.994392,32.877773
Amazon Wind Farm Texas,-101.033691,32.884171
Amazon Wind Farm US Central,-84.777779,41.145847
Amazon Wind Farm US Central,-84.777008,41.105286
Amazon Wind Farm US Central,-84.774185,41.09071
Amazon Wind Farm US Central,-84.715584,41.147408
Amazon Wind Farm US Central,-84.775368,41.138016
Amazon Wind Farm US Central,-84.757805,41.160049
Amazon Wind Farm US Central,-84.774628,41.094551
Amazon Wind Farm US Central,-84.754036,41.134281
Amazon Wind Farm US Central,-84.790054,41.137402
Amazon Wind Farm US Central,-84.737343,41.125271
Amazon Wind Farm US Central,-84.790527,41.144897
Amazon Wind Farm US Central,-84.753853,41.115646
Amazon Wind Farm US Central,-84.798653,41.101017
Amazon Wind Farm US Central,-84.774872,41.158463
Amazon Wind Farm US Central,-84.716919,41.140968
Amazon Wind Farm US Central,-84.733818,41.138859
Amazon Wind Farm US Central,-84.716202,41.11713
Amazon Wind Farm US Central,-84.792458,41.116169
Amazon Wind Farm US Central,-84.793716,41.124592
Amazon Wind Farm US Central,-84.776024,41.134357
Amazon Wind Farm US Central,-84.73642,41.157116
Amazon Wind Farm US Central,-84.753899,41.130733
Amazon Wind Farm US Central,-84.793686,41.112686
Amazon Wind Farm US Central,-84.753525,41.156723
Amazon Wind Farm US Central,-84.739967,41.160507
Amazon Wind Farm US Central,-84.737381,41.128208
Amazon Wind Farm US Central,-84.772896,41.087444
Amazon Wind Farm US Central,-84.79245,41.119694
Amazon Wind Farm US Central,-84.777283,41.12376
Amazon Wind Farm US Central,-84.775879,41.127235
Amazon Wind Farm US Central,-84.737198,41.112072
Amazon Wind Farm US Central,-84.753822,41.118793
Amazon Wind Farm US Central,-84.790535,41.141369
Amazon Wind Farm US Central,-84.734856,41.144917
Amazon Wind Farm US Central,-84.737503,41.118118
Amazon Wind Farm US Central,-84.776665,41.112644
Amazon Wind Farm US Central,-84.774742,41.155655
Amazon Wind Farm US Central,-84.801285,41.083599
Amazon Wind Farm US Central,-84.775368,41.141754
Amazon Wind Farm US Central,-84.737251,41.115063
Amazon Wind Farm US Central,-84.716805,41.144127
Amazon Wind Farm US Central,-84.719154,41.130177
Amazon Wind Farm US Central,-84.734848,41.148052
Amazon Wind Farm US Central,-84.798386,41.087135
Amazon Wind Farm US Central,-84.757286,41.095196
Amazon Wind Farm US Central,-84.71788,41.126537
Amazon Wind Farm US Central,-84.737404,41.131557
Amazon Wind Farm US Central,-84.777176,41.130814
Amazon Wind Farm US East,-76.488823,36.299015
Amazon Wind Farm US East,-76.370712,36.329563
Amazon Wind Farm US East,-76.407295,36.334019
Amazon Wind Farm US East,-76.426689,36.302544
Amazon Wind Farm US East,-76.385963,36.341061
Amazon Wind Farm US East,-76.395653,36.317608
Amazon Wind Farm US East,-76.441742,36.336708
Amazon Wind Farm US East,-76.452583,36.324001
Amazon Wind Farm US East,-76.421761,36.311729
Amazon Wind Farm US East,-76.440598,36.27668
Amazon Wind Farm US East,-76.455482,36.330601
Amazon Wind Farm US East,-76.425659,36.357697
Amazon Wind Farm US East,-76.430023,36.310822
Amazon Wind Farm US East,-76.465233,36.275421
